image_name,image_type,image_url,article_title,context,caption,no_crt_no_cnxt,no_crt_yes_cnxt,yes_crt_no_cnxt,yes_crt_yes_cnxt
Tyrese_Haliburton_(51923778880)_(cropped).jpg,sports_action,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Tyrese_Haliburton_%2851923778880%29_%28cropped%29.jpg/640px-Tyrese_Haliburton_%2851923778880%29_%28cropped%29.jpg,Indiana_Pacers,"The Pacers finished the regular season with a record of 47–35, securing the 6th seed in the Eastern Conference.[137] In the first round they faced the 3rd seed Milwaukee Bucks, who were without star player Giannis Antetokounmpo due to injury. The Pacers won the series 4–2, with second star Damian Lillard also missing time for the Bucks.[138] In the conference semifinals, the Pacers faced the 2nd seed New York Knicks.[139] The Knicks had their own injury issues, with starting forward Julius Randle and role-player Bojan Bogdanovic set to miss the series. The Knicks won game 1 after a series of controversial officiating decisions in the final minute, before also winning game 2, in which they lost OG Anunoby to injury. The Pacers responded by winning games 3 and 4 at home, before the teams traded home wins in games 5 and 6. The Pacers won the series with a historic offensive performance in game 7, winning the series 4–3.[140] They were then beaten by Boston.",Tyrese Haliburton was acquired in 2022 and is the centerpiece of the Pacer's offense.,"A basketball player in a yellow Indiana jersey with the number 0 is holding a basketball. The player is standing on the court, looking towards the side. The background shows a blue and black area with some visible text.",Alt-text: A basketball player wearing a yellow Indiana Pacers jersey with the number 0 holds a basketball on the court.,A basketball player in a yellow Indiana jersey with the number 0 is holding a basketball on the court.,"A basketball player in a yellow Indiana Pacers jersey with the number 0, holding a basketball on the court."
Stevenson_1911_atlasofportolanc00magg_0024_XII_Britain_and_Ireland.jpg,diagram_map,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Stevenson_1911_atlasofportolanc00magg_0024_XII_Britain_and_Ireland.jpg/640px-Stevenson_1911_atlasofportolanc00magg_0024_XII_Britain_and_Ireland.jpg,Names_of_the_British_Isles,"Andronikos Noukios, a Greek writing under the pen name Nikandros Noukios (Latin: Nicander Nucius), visited Great Britain in the reign of Henry VIII (r. 1509–1547) as part of an embassy. In his account, he describes the British Isles as having taken their name from colonists from Brittany, rather than the other way around.[116] He wrote:","Portolan chart of the British Isles from the Egerton 2803 maps (folio 6b), probably made by Visconte Maggiolo between 1508 and 1510 and now in the British Library. Great Britain and Ireland are each labelled in Ancient Greek: νῆσος Βρεττανική, romanized: nê̄sos Brettanikḗ, lit. 'a British island'.","Old nautical map depicting coastal regions and islands with markings and annotations. The map has a vintage appearance with faded lines and script, showing intricate details of geographical features. Compass roses and navigation lines are visible across the map.",Alt-text: Antique map depicting the British Isles with labels and markings. The map shows the contours of the islands and is filled with various notations. It appears to be a historical nautical chart or geographic depiction.,"Antique nautical map depicting a coastline with labeled islands and regions, featuring intricate line work and handwritten place names.","A black-and-white historical map depicting the British Isles, featuring coastlines, islands, and names of geographical locations in Latin. The map shows intricate detailing of the regions."
54_MEXY.jpg,architecture_landscape,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/54_MEXY.jpg/640px-54_MEXY.jpg,Mexy,"Mexy (French pronunciation: [mɛksi]) is a commune in the Meurthe-et-Moselle department in north-eastern France.  Population[edit] .mw-parser-output .abbr-header{white-space:nowrap}.mw-parser-output .caption-purple{border:1px #a2a9b1 solid;border-bottom:none;background-color:lavender}@media screen{html.skin-theme-clientpref-night .mw-parser-output .caption-purple{background:inherit!important}}@media screen and (prefers-color-scheme:dark){html.skin-theme-clientpref-os .mw-parser-output .caption-purple{background:inherit!important}}.mw-parser-output .table-pale{border:1px #a2a9b1 solid;border-top:none;background-color:var(--background-color-neutral-subtle,#f8f9fa);padding:5px}@media screen and (max-width:640px){.mw-parser-output .table-pale{border-top:1px #a2a9b1 solid!important}.mw-parser-output .caption-purple{border:none}}",54 MEXY,"Alt-text: A building with a green roof and two large crosses on top, indicating it may be a religious or community center. There is a sign above the entrance and two street lamps in front. The sky is cloudy, and there are trees on both sides.","Alt-text: A building in Mexy, France, with a sign reading ""Bienvenue à Mexy"" above the entrance. The structure has a green roof and a modern design, with two crosses visible on top. A cloudy sky and surrounding trees are in the background.","A low building with two crosses on the roof and a sign reading ""Gymnase du Léon Courville."" There are trees and a lamppost in the foreground.","A building with a green roof and two crosses on top, featuring a sign that reads ""Centre Feralia Culturel."" There are trees and a lamppost in the foreground."
"John_Lennon_and_Yoko_Ono,_gtfy.02293.jpg",portrait_people,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/John_Lennon_and_Yoko_Ono%2C_gtfy.02293.jpg/640px-John_Lennon_and_Yoko_Ono%2C_gtfy.02293.jpg,Nutopia,On 2 April 1973 Lennon and Ono introduced the conceptual country of Nutopia at a press conference in New York City.[7],Lennon and Ono at the press conference where they announced the formation of Nutopia.,"Two people are seated closely together at a table. The person on the left is wearing glasses and a sweater under a jacket, leaning slightly towards the person on the right. The person on the right has long hair and is wearing a jacket. Papers are visible on the table in front of them. They are in an interior setting with curtains visible in the background.","Alt-text: Two individuals seated at a table during a press conference. The person on the left is wearing sunglasses and a patterned sweater under a jacket, while the person on the right has long hair and is wearing a dark outfit. They appear to be speaking or interacting with the audience.","Two people sitting together at a table, one wearing glasses and a patterned sweater, the other with long dark hair and a dark jacket.",Two people are seated at a table during a press conference.
Transdev_Volvo.jpg,object,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Transdev_Volvo.jpg/640px-Transdev_Volvo.jpg,Transdev,"The old Transdev used to own London Sovereign and London United, two of the 20 bus operators serving London, up to the merger with Veolia Transport during March 2011. Veolia Transdev took over London Sovereign from the old Transdev until it was sold to RATP Group in April 2014.[79][80] Veolia Transdev never took over London United, instead it passed to RATP.",Transdev Volvo B7TL East Lancs Vyking in The Strand,"A red double-decker bus is driving down a city street. The destination display at the front shows it's route number 9 to ""Hammersmith."" Buildings and another red bus are visible in the background. The street is lined with trees on one side and has clear blue skies above.",Alt-text: A red double-decker bus on a city street in London. The bus is part of the Transdev fleet and displays route number 9 on the front. Other vehicles and buildings are visible in the background.,"A red double-decker bus on a city street, with ""Trafalgar Square 9 Hammersmith"" displayed on the destination sign.","A red double-decker bus with ""Trafalgar Square 9"" displayed on the front, driving on a city street with other vehicles and buildings in the background."
Dani_Weatherholt_(29280829098)_(cropped).jpg,sports_action,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Dani_Weatherholt_%2829280829098%29_%28cropped%29.jpg/640px-Dani_Weatherholt_%2829280829098%29_%28cropped%29.jpg,Dani_Weatherholt,"In January 2016, Weatherholt was selected by Orlando Pride in the fourth-round (31st overall pick) of the 2016 NWSL College Draft.[6][7] She signed with the club in April 2016.[8]  She went on to play 12 appearances her first year at the club.  She had her contract option exercised for the 2017 season where she made 19 appearances and scored one goal.  She was offered a new contract for the 2018 season.[9] During that season Weatherholt played 23 games for the club, tied for the most in the season for any Orlando Pride player alongside Shelina Zadorsky. Her contract option exercised for the 2019 season.[10]",Weatherholt playing for the Pride in 2018,"A soccer player wearing a purple jersey and headband is captured in action on the field. The jersey features the text ""Orlando Health"" and the number 17. The player's expression appears focused and determined while running during a game. The background shows a blurred stadium setting.","Alt-text: Soccer player in an Orlando Pride purple jersey, number 17, in action on the field.","A soccer player in a purple jersey with ""Orlando Health"" on the front, wearing number 17, is running on the field.","A soccer player in a purple Orlando Pride uniform, with the number 17, running on the field."
Dennis_Hopper_1973.jpg,portrait_people,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Dennis_Hopper_1973.jpg/640px-Dennis_Hopper_1973.jpg,Dennis_Hopper,"Hopper was unable to capitalize on his Easy Rider success for several years. In 1970 he filmed The Last Movie, cowritten by Stewart Stern and photographed by László Kovács in Peru, and completed production in 1971. It won the prestigious CIDALC Award at that year's Venice Film Festival, but Universal Studios leaders expected a blockbuster like Easy Rider, and did not like the film or give it an enthusiastic release, while American film audiences found it confounding – as convoluted as an abstract painting. On viewing the first release print, fresh from the lab, in his screening room at Universal, MCA founder Jules C. Stein rose from his chair and said, ""I just don't understand this younger generation.""[23] During the tumultuous editing process, Hopper ensconced himself at the Mabel Dodge Luhan House in Taos, New Mexico, which he had purchased in 1970,[24] for almost an entire year. In between contesting Fonda's rights to the majority of the residual profits from Easy Rider, he married singer Michelle Phillips of The Mamas and the Papas  on Halloween of 1970. The marriage lasted eight days.",Hopper in 1973,"A black-and-white photo of a person with long hair and a mustache, wearing a patterned headband and a denim jacket with visible buttons. The expression is neutral, and the image has a vintage feel.","Alt-text: A black-and-white photo of a man with long hair and a mustache, wearing a patterned headband and beaded necklace.","A black and white photograph of a person with long hair, a mustache, and a headband. They wear a beaded necklace and a jacket.","A black-and-white photograph of a man with long hair, a mustache, and a headband, looking directly at the camera."
231-E-41_a.jpg,object,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/231-E-41_a.jpg/640px-231-E-41_a.jpg,4-6-2,"The Nord built 139 Pacific locomotives from 1912, including the various so-called Superpacific types of 1923 to 1931. The company also ordered Chapelon type rebuilds from the Paris à Orléans in 1934, and new-built locomotives between 1936 and 1938.",Nord E 41 at St-Pierre-des-Corps,"A vintage steam locomotive is parked on a track in a sunny outdoor setting, surrounded by greenery. The train is painted in dark colors with red accents and has a large front lamp. Various mechanical details and piping are visible along the sides. Trees and a fence are in the background.","Alt-text: A historic steam locomotive with a 4-6-2 wheel arrangement, known as a Pacific type, displayed in an outdoor setting. The locomotive features a large cylindrical boiler, smokebox, and prominent front lights, with green and black coloring. Bushes and greenery surround the train, and there are trees in the background.","A vintage steam locomotive in a grassy area, with the number ""241-A-58"" displayed on the front. The train is a dark color with red and green accents.","A green steam locomotive with black detailing is displayed outdoors. The number ""231 C 61"" is visible on the front."
Great_Clay_Belt_map.jpg,diagram_map,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Great_Clay_Belt_map.jpg/640px-Great_Clay_Belt_map.jpg,Clay_Belt,"The Clay Belt  is a vast tract of fertile soil in Canada, stretching across Cochrane District in Ontario and Abitibi County in Quebec, covering 180,000 square kilometres (69,000 sq mi) in total[1] with 120,000 square kilometres (46,000 sq mi) of that in Ontario.[2] It is generally subdivided into the Great Clay Belt to the north running eastward from Kapuskasing, past Lake Abitibi and on to Amos, and the V-shaped Lesser Clay Belt to its south, running from Englehart down to the Wabi River to the northern tip of Lake Timiskaming, and long the eastern side of Timiskaming and back up to Rouyn-Noranda. The Clay Belt is the result of the draining of the Glacial Lake Ojibway around 8,200 BP, whose lakebed sediment forms the modern landform. The Clay Belt is surrounded by the Canadian Shield, forming an island of ""southern flatlands"" in the midst of the hilly and rocky surroundings. Similar ""glaciolacustrine deposits"" dot the northern areas of Ontario, Quebec, and Labrador.",Map of the Clay Belt,"Map depicting a region in Ontario and Quebec. It includes locations marked with dots along with labels, such as Hearst, Kapuskasing, Cochrane, Timmins, New Liskeard, La Sarre, Ville-Marie, Montréal, and Ottawa. The map outlines James Bay and Lake Superior to the north and west. Dotted lines outline the area connecting these locations.","Alt-text: A map illustrating the Clay Belt region in Canada, showing the division between Ontario and Quebec. Key locations identified on the map include Kapuskasing, Cochrane, Timmins, New Liskeard, Ville-Marie, and Amos. The map outlines the Great Clay Belt and the Lesser Clay Belt areas, and shows surrounding geographic features, such as James Bay and Lake Superior.","A historical map showing regions of Ontario and Quebec, with dashed lines outlining an area including labeled locations: ""James Bay,"" ""Heart Lake,"" ""Kapuskasing,"" ""Cochrane,"" ""Timmins,"" ""New Liskeard,"" ""Ville-Marie,"" ""Témiscamingue,"" and ""La Sarre.""","Map showing the Clay Belt in Canada, outlining areas in Ontario and Quebec with marked locations including Kapuskasing, Cochrane, Timmins, New Liskeard, La Sarre, Amos, and Ville-Marie."
Life_expectancy_by_WBG_-United_Arab_Emirates_-leader.png,scientific_technical,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Life_expectancy_by_WBG_-United_Arab_Emirates_-leader.png/640px-Life_expectancy_by_WBG_-United_Arab_Emirates_-leader.png,President_of_the_United_Arab_Emirates,See also[edit] Vice President of the United Arab Emirates List of prime ministers of the United Arab Emirates References[edit] .mw-parser-output .reflist{margin-bottom:0.5em;list-style-type:decimal}@media screen{.mw-parser-output .reflist{font-size:90%}}.mw-parser-output .reflist .references{font-size:100%;margin-bottom:0;list-style-type:inherit}.mw-parser-output .reflist-columns-2{column-width:30em}.mw-parser-output .reflist-columns-3{column-width:25em}.mw-parser-output .reflist-columns{margin-top:0.3em}.mw-parser-output .reflist-columns ol{margin-top:0}.mw-parser-output .reflist-columns li{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .reflist-upper-alpha{list-style-type:upper-alpha}.mw-parser-output .reflist-upper-roman{list-style-type:upper-roman}.mw-parser-output .reflist-lower-alpha{list-style-type:lower-alpha}.mw-parser-output .reflist-lower-greek{list-style-type:lower-greek}.mw-parser-output .reflist-lower-roman{list-style-type:lower-roman},Change of life expectancy in the United Arab Emirates under various presidents,"Alt-text: A line graph showing life expectancy at birth in the United Arab Emirates from 1960 to 2019. The x-axis represents the years, and the y-axis represents life expectancy in years, ranging from 30 to 85. There are four lines: pink for females, blue for males, green for overall life expectancy, and a grey line indicating the difference between female and male life expectancy. The graph shows a general increase in life expectancy over time, with females having a consistently higher life expectancy than males. Two vertical lines indicate periods under different state leaders: Zayed bin Sultan Al Nahyan and Khalifa bin Zayed Al Nahyan.","Alt-text: Line graph showing the life expectancy at birth in the United Arab Emirates, with differentiation by gender (female and male) and an overall average. The timeline covers several decades, indicating an upward trend for all lines. Specific points for Zayed bin Sultan Al Nahyan and Khalifa bin Zayed Al Nahyan are marked on the timeline.","Line chart showing life expectancy at birth in the UAE for females, males, and overall from 1960 to 2018. Female life expectancy is consistently higher. Major upward trends are indicated during the terms of Zayed bin Sultan Al Nahyan and Khalifa bin Zayed Al Nahyan.","Line graph showing life expectancy at birth in the UAE from 1960 to 2017, with separate lines for females, males, and overall. The top of the graph is labeled with the names ""Zayed bin Sultan Al Nahyan"" and ""Khalifa bin Zayed Al Nahyan."""
Gold_Coast_Convention_and_Exhibition_Centre_(cropped).jpg,architecture_landscape,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Gold_Coast_Convention_and_Exhibition_Centre_%28cropped%29.jpg/640px-Gold_Coast_Convention_and_Exhibition_Centre_%28cropped%29.jpg,2018_Commonwealth_Games,"Gold Coast Hockey Centre hosted hockey Anna Meares Velodrome hosted Cycling (track) The Gold Coast 2018 was hosted across 18 venues located on the Gold Coast and in Brisbane, Townsville and Cairns.[27] Sporting venues were well ahead available of Gold Coast 2018 ensuring that they were used and tested before the Games. The Australian and Queensland Governments and the City of Gold Coast invested A$320 million to deliver new and upgraded venues.[28] Lendlease was the overlay delivery partner and official supporter property and infrastructure of the Games.[29]",Gold Coast Convention and Exhibition Centre hosted netball,"A large convention center with a modern architectural design is in the foreground, surrounded by greenery. In the background, a city skyline with various high-rise buildings and a prominent skyscraper reaching into a partly cloudy sky is visible.","Alt-text: A view of the Gold Coast city skyline with a large, modern sports venue in the foreground. The stadium has a curved roof, and tall buildings are visible in the background under a partly cloudy sky.","A large convention center in the foreground with a city's skyline, featuring several tall buildings, in the background under a partly cloudy sky.",Exterior view of a large sports venue with a modern city skyline in the background under a partly cloudy sky.
Scottish_Ambulance_Service_Mercedes-Benz_Sprinter_at_Sumburgh_Airport.jpg,object,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Scottish_Ambulance_Service_Mercedes-Benz_Sprinter_at_Sumburgh_Airport.jpg/640px-Scottish_Ambulance_Service_Mercedes-Benz_Sprinter_at_Sumburgh_Airport.jpg,Scottish_Ambulance_Service,"The Scottish Ambulance Service maintains a varied fleet of around 1,500 vehicles.[37]  Emergency response vehicles include ambulances,[37] and single-response vehicles such as cars and small vans for paramedics. There are also patient-transport ambulances, which are adapted minibuses, lorries and support vehicles for major incidents and events, and specialist vehicles such as 4x4s and tracked vehicles for difficult access.[38] The service also has three bicycles, which are only utilised during events at which Scottish Ambulance Service crews are present.[19]","Scottish Ambulance Service Mercedes-Benz Sprinter box ambulance at Sumburgh Airport, March 2023","An ambulance parked on a snowy roadside with visible tire tracks in the snow. The vehicle is predominantly white with green and yellow checkered patterns and blue emergency lights on top. The words ""AMBULANCE"" and ""AMBULANS"" are printed on the side, indicating bilingual signage. The rear of the ambulance is open with a chevron pattern of red and yellow. There is another vehicle or structure partially visible in the background.","Alt-text: A Scottish Ambulance Service emergency response vehicle with green and yellow markings, parked on a snow-covered surface. The back doors are visible with red and yellow chevrons.",A Scottish Ambulance Service vehicle with green and yellow checkered pattern parked on a snowy surface.,"A Scottish Ambulance Service vehicle with green and yellow checkerboard markings and the words ""Ambulance Dubh"" on the side, parked on a snow-covered surface."
"Christina_Gyllenstierna,_wife_of_Regent_Stenonis_of_Sweden.jpg",artwork_illustration,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Christina_Gyllenstierna%2C_wife_of_Regent_Stenonis_of_Sweden.jpg/640px-Christina_Gyllenstierna%2C_wife_of_Regent_Stenonis_of_Sweden.jpg,Gyllenstierna,"Christina Gyllenstierna (1494/5–1559), wife of Sten Sture the Younger and Swedish resistance leader Ebbe Gyllenstierna (1911–2003), Swedish Army officer and modern pentathlete Elisabeth Gyllenstierna (1581-1646) Swedish court official Eric Gyllenstierna (1882–1940), Swedish diplomat*Görwel Gyllenstierna (1646–1708), Swedish noblewoman duellist Johan Göransson Gyllenstierna (1635–1680), Swedish statesman Karin Gyllenstierna, 17th century Swedish courtier Maria Gustava Gyllenstierna (1672–1737), Swedish countess, writer and translator Margareta Gyllenstierna (1689–1740), Swedish political activist  Nils Gyllenstierna (1530-1601), Swedish statesman who was the Lord High Chancellor of Swedenfrom 1560 to 1590 and Lord High Steward of Sweden from 1590 to 1601",Christina Gyllenstierna,"Alt-text: A medieval painting depicting a woman in a kneeling position, wearing a gold dress with a dark fur-trimmed cloak. Her hands are clasped in prayer. Next to her is a heraldic shield with a golden star symbol. Text in Latin is inscribed above and below the figure on the dark background.","A historical portrait of a woman dressed in ornate medieval attire, featuring a gold-colored gown with a black fur-lined cloak. She is depicted kneeling with hands in prayer, wearing a headpiece, and is adorned in traditional noble clothing. To the left, a coat of arms with a star design is visible. The background includes Latin inscriptions.","A historical painting depicting a woman in ornate, traditional attire, kneeling with hands in prayer. Text in Latin is surrounding her, featuring decorative elements such as a star and a crest.","A historical painting of a woman dressed in ornate 16th-century attire, kneeling with hands clasped in prayer. She wears a richly decorated gold and black gown and a headdress, with text in Latin surrounding her."
Koala_(Phascolarctos_cinereus)_female_Mount_Lofty_4.jpg,animal_wildlife,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Koala_%28Phascolarctos_cinereus%29_female_Mount_Lofty_4.jpg/640px-Koala_%28Phascolarctos_cinereus%29_female_Mount_Lofty_4.jpg,Koala,"The koala's range covers roughly 1,000,000 km2 (390,000 sq mi), and 30 ecoregions.[42] It ranges throughout mainland eastern and southeastern Australia, including the states of Queensland, New South Wales, Victoria, and South Australia. The koala was introduced to several nearby islands.[1] The population on Magnetic Island represents the northern limit of its range.[42]",Koala with joey in a tree in South Australia,"Two koalas resting on branches of a eucalyptus tree. One koala is hunched over sleeping on the left, while the other is perched on a branch on the right, amid sparse leaves against a clear blue sky.","Two koalas resting on tree branches surrounded by eucalyptus leaves against a clear blue sky. One koala is sitting upright, while the other is nestled against a branch with its eyes closed.",Two koalas resting on the branches of a eucalyptus tree against a clear blue sky.,"Two koalas resting in a tree, surrounded by branches and eucalyptus leaves."
Caspar_David_Friedrich_-_Das_Eismeer_-_Hamburger_Kunsthalle_-_02.jpg,artwork_illustration,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Caspar_David_Friedrich_-_Das_Eismeer_-_Hamburger_Kunsthalle_-_02.jpg/640px-Caspar_David_Friedrich_-_Das_Eismeer_-_Hamburger_Kunsthalle_-_02.jpg,Caspar_David_Friedrich,"Bare oak trees and tree stumps, such as those in Raven Tree (c. 1822), Man and Woman Contemplating the Moon (c. 1824), and Willow Bush under a Setting Sun (c. 1835), are recurring elements of his paintings, and usually symbolise death.[56] Countering the sense of despair are Friedrich's symbols for redemption: the cross and the clearing sky promise eternal life, and the slender moon suggests hope and the growing closeness of Christ.[54] In his paintings of the sea, anchors often appear on the shore, also indicating a spiritual hope.[57] In The Abbey in the Oakwood, the movement of the monks away from the open grave and toward the cross and the horizon imparts Friedrich's message that the final destination of man's life lies beyond the grave.[58]","The Sea of Ice (1823–1824), Kunsthalle Hamburg. This scene has been described as ""a stunning composition of near and distant forms in an Arctic image"".[55]","A painting depicting a dramatic scene of jagged icebergs and snow-covered ice formations under a cloudy sky. The landscape is desolate, with large, sharp ice chunks scattered across the icy ground. The scene is bathed in a cold, muted light, enhancing the sense of isolation and harshness.","Alt-text: Painting by Caspar David Friedrich depicting a barren, icy landscape with large, jagged ice formations in the foreground under a cloudy sky.","Painting of a desolate icy landscape with sharp, jagged ice formations under a cloudy sky.",A painting by Caspar David Friedrich depicting a landscape of jagged icebergs and frozen debris under a clear sky.
BMW_G87_M2_1X7A1837.jpg,object,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/BMW_G87_M2_1X7A1837.jpg/640px-BMW_G87_M2_1X7A1837.jpg,BMW_M2,"BMW S58 turbocharged inline-six engine The second-generation M2 (G87) was shown to the public ahead of its debut at Motorclassica in Melbourne, Australia, in October 2022.[32] The second-generation M2 wheelbase is 2.1 in (53 mm) longer and overall length is 4.1 in (100 mm) longer and is 1.3 in (33 mm) wider than the first-generation M2.[33]",Rear view,"A white sports coupe car is parked on a street near a glass building. The car features sleek lines, black alloy wheels, and dark-tinted windows. Other cars are partially visible in the background.","Alt-text: A white BMW M2 (second-generation, G87) parked outside. The car is shown from the rear three-quarter view, highlighting its updated design.","A white sports coupe car parked in front of a glass building, with black alloy wheels and sleek aerodynamic design.","A white BMW M2 car parked outside, showing its side and rear."
York_Lions_Football_2019.jpg,sports_action,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/York_Lions_Football_2019.jpg/640px-York_Lions_Football_2019.jpg,York_Lions_football,"2019[edit] The Lions were hopeful in building off their previous season and returned many starters for the 2019 season while losing some key players to the CFL (namely SB Colton Hunchak and TE Nikola Kalinic). However, injuries to key starters and mistakes caused the Lions to start the season 0–6, averaging 14.3 points for and 39.2 points against in those contests. Their lone win came against the Toronto Varsity Blues, a 34–14 win,[124] then followed up with a 23–2 loss to the Queen's Gaels[125] to finish the year with a 1–7 record.",York Lions QB Brett Hunchak evades a tackler at 2019 game vs. McMaster Marauders (09/14/2019).,"A football game is in action on a grassy field. A player wearing a black and red uniform with the number 12 is preparing to throw the ball. Another player in a similar uniform, number 75, is positioned to block. An opposing player in a white uniform is approaching them. In the background, there are spectators and team members watching, along with a referee dressed in black and white stripes. Trees and a building are visible beyond the field.",Alt-text: A York Lions football player wearing a red jersey with the number 12 is preparing to throw a pass during a game. Another player in a red jersey with the number 75 is in position to block. An opposing player dressed in a white jersey is approaching. The teams are playing on a green field with spectators and trees in the background.,"A football player in a red uniform, number 12, holds a ball while moving on a field. Another player in a red uniform, number 75, is nearby, and a player in a white uniform approaches. Spectators and trees are visible in the background.",A York Lions football player in a red uniform prepares to throw the ball while being chased by a player in a white uniform. Another Lions player is blocking in the foreground.
Makhno-1919.jpg,portrait_people,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Makhno-1919.jpg/640px-Makhno-1919.jpg,Nestor_Makhno,"The Central Powers' defeat in World War I saw their withdrawal from Ukraine, resulting in the overthrow of the Hetmanate government by the Directorate,[140] which established a new nationalist government in Kyiv under the leadership of Symon Petliura.[141] At the same time, the Bolsheviks invaded Ukraine from the north,[142] while the Makhnovshchina faced pressure from a growing White Army in the south.[143] Caught between these forces, Makhno proposed an alliance with the Red Army.[144]",Makhno wearing his Red Army uniform (1919),"A black and white photograph of a person with medium-length hair, wearing a military-style uniform. They have a serious expression and are holding a sword or sabre, which is partially visible in the foreground. Straps are visible across the chest, suggesting military or formal attire. The background is plain.","Alt-text: A historical black and white portrait of a man in a military uniform with a holstered weapon visible on the side, typically associated with early 20th-century attire. He has medium-length hair and is looking directly at the camera.",A vintage black and white portrait of a person wearing a military uniform with visible straps and a sword at their side. The person has medium-length hair and a serious expression.,Black and white photograph of Nestor Makhno wearing a military uniform with a holstered weapon.
Badakhshan_districts.png,diagram_map,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Badakhshan_districts.png/640px-Badakhshan_districts.png,Badakhshan_Province,"Children in Badakhshan As of 2020, the population of the province is about 1,054,087, constituting a multi-ethnic rural society.[6] Dari-speaking Tajiks make up the majority followed by a few Uzbeks, Kyrgyz, Qizilbash, and others.[19] There are also speakers of the following Pamiri languages: Shughni, Munji, Ishkashimi, and Wakhi.",Districts of Badakhshan before 2005,"Map showing the districts of Badakhshan Province in Afghanistan. Each district is labeled and color-coded, including locations like Wakhan, Shighnan, and Fayzabad. An inset in the top right corner shows the position of Badakhshan Province within Afghanistan.","Alt-text: ""A colorful map of Badakhshan Province in Afghanistan, showing its districts with labeled names such as Darwaz, Shighnan, and Wakhan. An inset map in the top right corner highlights the province's location within Afghanistan with a red border.""","Map showing districts of a region in different colors with names: Darwaz, Shighnan, Ragh, Kishim, etc. Inset map indicates location in a larger area.",Map of Badakhshan Province showing its districts in various colors. An inset map indicates the province's location within Afghanistan.
VAX_11-780_intero.jpg,closeup_detail,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/VAX_11-780_intero.jpg/640px-VAX_11-780_intero.jpg,VAX,"The name ""VAX"" originated as an acronym for Virtual Address eXtension, both because the VAX was seen as a 32-bit extension of the older 16-bit PDP-11 and because it was (after Prime Computer) an early adopter of virtual memory to manage this larger address space.",VAX-11/780,"Alt-text: A large, rectangular computer unit labeled ""VAX 11/780"" with a blue panel at the top. It features two beige doors with ventilation slots and a lock in the center. The unit has a retro, industrial appearance.","Alt-text: A large, beige computer cabinet labeled ""VAX 11/780"" with vented panels and a lockable door, representing a vintage mainframe computer system.","A beige computer cabinet with vents and a locked door, labeled ""VAX 11/780"" at the top.","A VAX 11/780 computer unit with a beige exterior and vented panels, featuring a control panel and the label ""VAX 11/780"" at the top."
Bristol_Scout_A1742.jpg,object,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Bristol_Scout_A1742.jpg/640px-Bristol_Scout_A1742.jpg,Bristol_Scout,"Two notable reproductions and a single replica of the Bristol Scout have been built for flight – Leo Opdycke, the founder of the World War I AERO quarterly publication, started building a reproduction Scout D in 1962 in New York State,[24] meant to be powered with a Le Rhône 9C 80 hp rotary engine.  The aircraft slowly took form at his home, then in Poughkeepsie, New York, through the early 1980s, when it was completed, then brought to the nearby Old Rhinebeck Aerodrome and flown once there successfully, ending in a slight mishap without injury.  The uncovered complete airframe, with engine, is today on display at the Fleet Air Arm Museum in Yeovilton, UK.[25]",Bristol Scout A1742 replica at Aerospace Bristol,"A vintage biplane with a yellowish olive body and wooden propeller is displayed in a museum. The aircraft has roundels on its sides and a tricolor pattern on its tail, resembling the colors of the French flag. The plane is positioned in a well-lit exhibition area with informational panels nearby.","Alt-text: A Bristol Scout aircraft on display in a museum. The biplane features a wooden propeller, a yellow fuselage with roundel markings, and a tail with red, white, and blue stripes. The setting appears to be an indoor exhibition space.","A vintage biplane with a wooden propeller and cream-colored body on display in a museum. The tail features the French flag's tricolor pattern and the number ""A6762.""","A vintage Bristol Scout biplane with ""AID?"" markings on the side, displayed in a museum setting with surrounding exhibits."
